survey_id,survey_submitted_at,trip_start_date,trip_finish_date,hotel_name,hotel_code,hotel_trip_other_name,hotel_any_other,hotel_ritz_carlton,hotel_super_eight,hotel_embassy_suites,hotel_days_inn,hotel_hampton_inn,hotel_quality_inn,hotel_marriott,hotel_holiday_inn,hotel_omni,hotel_hilton,hotel_millenium,hotel_radisson,hotel_hyatt,hotel_fairfield_inn,hotel_ramada_inn,hotel_drury_inn,hotel_four_seasons,hotel_best_western,hotel_past_other_name,hotel_selection_cost,hotel_selection_bar,hotel_selection_distance_to_parks,hotel_selection_in_room_dining,hotel_selection_food_court,hotel_selection_sit_down_dining,hotel_selection_fine_dining,hotel_selection_parks_shuttle,hotel_selection_airport_shuttle,hotel_selection_in_room_kitchen,hotel_selection_room_size,hotel_selection_multiple_bedroom_suites,hotel_selection_spa_fitness_center,hotel_selection_pool,hotel_selection_theme,hotel_selection_kids_activities,hotel_selection_location_on_property,hotel_selection_other_string,hotel_selection_other_rating,hotel_satisfied_room_cleanliness,hotel_satisfied_room_size,hotel_satisfied_room_quietness,hotel_satisfied_beds_pillows,hotel_satisfied_pool_size,hotel_satisfied_pool_crowds,hotel_satisfied_pool_cleanliness,hotel_satisfied_parks_shuttle,hotel_satisfied_airport_shuttle,hotel_satisfied_check_in_out_process,hotel_satisfied_staff,hotel_satisfied_recreation_amenities,hotel_satisfied_food_court_overall,hotel_satisfied_food_court_value,hotel_satisfied_find_your_way_around,hotel_satisfied_child_services,hotel_satisfied_sit_down_dining,hotel_satisfied_other_string,hotel_satisfied_other_rating,hotel_satisfaction_code,hotel_stay_again,hotel_recommendation_code,hotel_room_number,hotel_room_connecting,hotel_room_connecting_room_number,hotel_room_bed_code,user_id,party_members,hometown,how_many_trips,ip_address
36838,2018-10-05T14:49:11Z,2018-09-28,2018-10-01,Disney's Wilderness Lodge,ORL017,,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,5,1,5,1,3,3,2,3,3,1,5,1,,3,4,1,5,,,5,3,5,5,5,5,5,5,,5,5,5,4,4,5,,,,,very_satisfied,1,will_definitely_recommend,4046,0,,two_queen,582335,"","York, PA",9,173.166.177.147
36839,2018-10-05T14:52:58Z,2018-09-27,2018-09-28,Disney's All-Star Movies Resort,ORL237,,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,5,1,1,1,5,1,1,1,1,1,1,1,,1,1,1,1,,,5,5,5,5,,,,,,5,5,,5,5,5,,,,,very_satisfied,1,will_definitely_recommend,711,1,,two_double,582335,"","York, PA",9,173.166.177.147
36840,2018-10-05T16:03:21Z,2018-09-28,2018-10-02,Disney's Yacht Club Resort,ORL019,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,2,,5,,1,,,4,,,,,,3,,,,,,4,5,5,4,5,4,4,5,,4,4,5,,,4,,,,,very_satisfied,1,will_definitely_recommend,4084,1,,two_queen,570547,"","Dallas, TX",6,209.172.199.5
36841,2018-10-05T17:22:53Z,2018-08-22,2018-08-27,Disney's Polynesian Village Resort,ORL012,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comfort Inn & Suites, and Disney's Saratoga Springs Resort",4,2,4,1,1,1,1,4,1,1,3,1,,1,2,1,3,Daybed,5,4,4,4,4,,,,2,,5,5,,,,5,,,,,very_satisfied,1,will_definitely_recommend,3320,0,,two_queens_daybed,630756,F62|F65,"Ft. Worth, TX",4,76.215.40.80
36842,2018-10-05T17:28:17Z,2018-09-28,2018-10-02,Disney's Saratoga Springs Resort & Spa,ORL016,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wilderness Lodge,2,,1,,,,,5,,,4,,,,,,3,,,5,3,4,4,,,,4,4,5,5,,4,4,,,,,,very_satisfied,1,may_recommend,1747,1,?,queen_daybed,596691,F42|M49,"Columbus, OH",6,156.63.69.150
36843,2018-10-05T17:34:55Z,2018-09-28,2018-10-05,Disney's Art of Animation Resort,ORL242,,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,5,1,3,1,1,1,1,3,1,2,5,5,,4,4,1,4,,,5,4,5,4,5,5,5,4,,5,5,,4,3,5,,,,,very_satisfied,1,will_definitely_recommend,3533,0,,suite,611107,F38|M4|M8|M10|M36,"Trenton, TN ",3,205.197.242.25
36845,2018-10-05T20:43:11Z,2018-09-27,2018-10-01,Disney's Beach Club Resort,ORL003,Autumn Kennard,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Autumn Kennard,,,4,,,1,,,,,3,,,5,,,,Atmosphere ,2,5,5,4,5,5,4,5,2,,5,5,5,4,3,4,,5,,,very_satisfied,1,will_definitely_recommend,2146,,,two_queens_daybed,536019,"",Florence KY,10,208.102.100.47
36848,2018-10-05T23:51:44Z,2018-09-28,2018-10-02,Disney's BoardWalk Inn,ORL005,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring Hill suits,2,,5,,,,,,,,4,,,3,1,,,,,5,,3,3,3,4,5,4,4,5,,3,3,4,4,,,,,very_satisfied,1,will_definitely_recommend,4281,1,,two_queen,,F41|M45,"The Woodlands, TX",15,107.206.49.111
36850,2018-10-06T03:06:40Z,0018-09-24,0018-10-01,Disney's Art of Animation Resort,ORL242,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,4,1,4,1,1,5,5,3,4,5,,4,4,1,1,,,4,3,4,4,5,5,5,4,5,4,5,3,4,3,5,3,3,,,very_satisfied,1,will_definitely_recommend,1624,0,,suite,608010,F30|F58|M2|M5|M28|M29,"Rochester, NY",3,104.229.200.69
36851,2018-10-06T04:26:00Z,2018-09-17,2018-09-25,Dolphin at Walt Disney World,ORL020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,5,3,1,5,5,5,1,2,3,2,,3,4,1,5,,,4,3,3,4,5,4,4,5,,4,4,4,,,3,,4,,,somewhat_satisfied,1,will_definitely_recommend,10145,0,,two_double,402386,M38,Vancouver ,8,24.80.82.17
36854,2018-10-06T05:50:51Z,2018-09-13,2018-09-23,Bay Lake Tower at Disney's Contemporary Resort,ORL239,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Henderson Park Inn,3,5,5,5,3,4,5,5,1,3,4,1,,1,4,1,5,,,5,4,4,3,,,,4,,5,5,,4,4,5,,5,,,very_satisfied,1,will_definitely_recommend,8125,,,queen_daybed,5257,M45,"Crestview, FL",12,98.162.190.2
36855,2018-10-06T11:59:36Z,2018-06-13,2018-06-17,Disney's Pop Century Resort,ORL013,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disney hotels,5,1,3,1,5,1,1,3,3,3,3,1,,1,3,1,4,,,5,4,,4,,,,,,5,5,,4,3,5,,,,,very_satisfied,1,will_definitely_recommend,6449,,,two_queen,436,"","Phillipsburg, nj",27,75.97.21.198
36857,2018-10-06T14:17:17Z,2018-09-27,2018-10-03,Disney's Grand Floridian Resort & Spa,ORL010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,,,,,4,5,,,,,,,,5,,,5,5,3,5,3,5,5,5,5,5,5,5,5,4,5,,,,,very_satisfied,1,will_definitely_recommend,5144,1,,two_queens_daybed,,F46|M5|M11|M47,Guilford ,25,107.77.226.68
36858,2018-10-06T14:21:40Z,2018-09-26,2018-10-03,Disney's Pop Century Resort,ORL013,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,4,1,2,1,5,2,1,5,2,1,2,1,,3,3,1,5,,,4,3,5,5,4,5,5,5,,5,5,3,4,4,4,,,,,very_satisfied,1,will_definitely_recommend,7331,1,7330,two_queen,241952,F43|M11|M13|M48,"LaVista, NE",5,68.226.50.33
36859,2018-10-06T14:37:05Z,2018-09-26,2018-10-02,Disney's Caribbean Beach Resort,ORL007,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,4,,,,,,,,,,2,,,3,2,,1,Free dining,5,4,4,3,5,5,4,5,4,5,4,4,,3,4,4,,3,0,1,somewhat_satisfied,1,may_recommend,5513,0,,two_queens_daybed,607786,"","Cranston, ri",1,71.117.146.214
36860,2018-10-06T14:57:45Z,2018-09-27,2018-10-03,Disney's Contemporary Resort,ORL008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,5,1,4,3,1,4,5,2,3,1,,4,1,1,5,,,5,5,4,4,4,4,4,3,4,4,4,4,5,4,4,3,5,,,very_satisfied,1,will_definitely_recommend,5115,0,,two_queen,471826,F0|F37|M4|M37,Cottage Grove ,3,68.47.67.247
36861,2018-10-06T15:45:13Z,2018-09-27,2018-10-03,Bay Lake Tower at Disney's Contemporary Resort,ORL239,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,1,4,1,3,4,3,5,5,5,5,5,,4,3,4,5,,,5,5,5,5,4,4,5,4,5,5,5,4,4,4,4,4,5,,,very_satisfied,1,netural,,0,,suite,1329,F59,"Brandon, MS",100,108.234.166.248
36862,2018-10-06T15:45:18Z,2018-09-27,2018-10-03,Bay Lake Tower at Disney's Contemporary Resort,ORL239,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,1,4,1,3,4,3,5,5,5,5,5,,4,3,4,5,,,5,5,5,5,4,4,5,4,5,5,5,4,4,4,4,4,5,,,very_satisfied,1,netural,,0,,suite,1329,F59,"Brandon, MS",100,108.234.166.248
36863,2018-10-06T19:32:27Z,2017-11-27,2017-12-03,Disney's Yacht Club Resort,ORL019,,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,,4,1,5,3,3,3,2,5,5,3,4,2,,4,4,2,5,,,5,5,5,5,5,3,4,4,4,5,5,4,,,4,,,,,very_satisfied,1,will_definitely_recommend,5222,1,5220,two_double,586839,"","Mendenhall, MS",1,75.106.29.168
36864,2018-10-06T19:58:05Z,2018-09-15,2018-10-02,Disney's Pop Century Resort,ORL013,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,1,3,1,2,2,2,4,5,1,3,2,,3,3,1,3,,,5,4,5,5,2,3,4,4,4,4,5,2,4,2,4,,,,,very_satisfied,1,will_definitely_recommend,6134,0,n/a,two_queen,616040,F7|M1|M13|M39,Franktown,1,75.166.129.51
36865,2018-10-06T21:56:44Z,2018-09-26,2018-10-05,Disney's All-Star Music Resort,ORL236,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Loews,5,1,,3,4,1,1,5,5,3,3,3,,2,3,3,3,,,3,3,5,4,4,4,2,3,3,5,3,3,3,2,2,3,3,,,somewhat_satisfied,1,netural,6662,1,6661?,two_double,640160,"","Graham, NC",3,71.71.97.181
36866,2018-10-06T23:15:14Z,2018-09-22,2018-09-29,Disney's Pop Century Resort,ORL013,,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Natural Bridge VA,4,1,5,2,4,4,2,5,4,1,2,4,,5,4,3,4,,,4,3,3,4,4,3,4,4,,5,5,2,3,3,4,,,,,very_satisfied,1,will_definitely_recommend,5345,1,5347,two_queen,123088,F10|F13|F13|F41|F45|M12|M12,Ravenswood WV,8,173.81.189.33
36871,2018-10-07T03:04:51Z,2018-09-30,2018-10-03,Disney's Contemporary Resort,ORL008,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Grand Floridian; Coronado Springs Resort,4,1,5,2,2,3,3,1,1,1,4,1,,1,3,1,3,,,5,5,5,5,,,,,,4,4,,,,4,,4,,,somewhat_satisfied,1,may_recommend,4515,1,,two_queen,257941,"","Jacksonville, FL",50,172.58.173.113
36872,2018-10-07T13:31:48Z,2018-09-30,2018-10-04,Disney's Polynesian Villas & Bungalows,ORL245,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,2,2,4,3,1,1,1,4,3,1,3,1,,3,3,1,4,Availability,5,5,5,4,4,4,4,5,3,4,2,2,4,3,3,4,,,,,somewhat_satisfied,1,may_recommend,2122,1,,other,182741,M46,"Lisbon, NY",25,173.245.154.176
36875,2018-10-07T14:29:27Z,2018-09-26,2018-10-02,Disney's Grand Floridian Resort & Spa,ORL010,,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,,4,1,4,1,3,1,1,5,1,1,1,1,,3,4,1,5,,,5,5,5,4,3,4,5,5,,3,2,,,,4,,,,,very_satisfied,1,may_recommend,,,,two_queens_daybed,256091,"","Evansville, Indiana",7,68.179.152.4
36876,2018-10-07T14:39:30Z,2018-09-28,2018-10-04,Disney's BoardWalk Villas,ORL006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,5,3,3,4,4,4,5,4,5,5,,4,3,1,5,,,5,4,5,3,4,4,4,5,5,5,5,4,2,2,4,3,4,,,somewhat_satisfied,1,may_recommend,5004,1,5005,suite,632322,F49|M48,"Redmond, WA",0,173.160.183.246
36880,2018-10-07T16:34:24Z,2018-09-22,2018-09-29,Disney's Saratoga Springs Resort & Spa,ORL016,Split stay- Port Orleans French Quarter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disney Boardwalk,4,2,5,3,5,4,2,5,5,2,3,2,,2,3,2,5,,,4,4,5,4,4,5,5,5,5,4,5,4,4,4,4,,,,,very_satisfied,1,will_definitely_recommend,3105,1,?,queen_daybed,606299,"","Waterford, NY",8,108.232.36.135
36881,2018-10-07T17:22:57Z,2018-09-27,2018-10-03,Disney's Port Orleans Resort - Riverside,ORL015,,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,5,1,4,1,5,3,1,5,5,3,5,2,,5,5,1,5,,,4,3,1,3,3,3,1,4,5,3,4,2,2,3,3,1,3,,,somewhat_dissatisfied,0,probably_wont_recommend,,0,,two_double,468035,F68,Raleigh,10,99.164.52.203
36882,2018-10-07T19:29:18Z,2018-09-27,2018-10-04,Disney's Port Orleans Resort - French Quarter,ORL014,,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,5,4,5,1,5,5,4,5,5,1,4,,,5,4,4,5,,,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,,5,,,very_satisfied,1,will_definitely_recommend,2314,0,,two_queen,584852,F40,Buxton,8,198.182.163.108
36884,2018-10-07T19:55:35Z,2018-09-22,2018-09-29,Disney's Animal Kingdom Lodge - Kidani Village,ORL238,,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,5,1,3,4,5,3,1,5,5,1,3,1,,5,3,3,3,,,3,1,2,1,4,2,4,3,5,5,4,3,3,3,4,2,4,,,neither,0,netural,7915,,,other,613937,"",Pittsburgh ,5,100.6.36.158
36885,2018-10-07T20:10:11Z,2018-10-01,2018-10-04,Disney's Wilderness Lodge,ORL017,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Westin,2,,,,,,,3,4,,,,,,1,,5,,,5,4,3,5,4,5,5,4,4,3,5,,,,4,,5,,,very_satisfied,1,will_definitely_recommend,6064,0,,two_queen,577364,"",Cape May,40,69.141.135.120
36888,2018-10-07T21:34:54Z,2018-09-29,2018-10-04,Disney's Pop Century Resort,ORL013,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,5,,4,,,,,,,,2,,,,1,,3,,,5,4,5,5,4,4,5,,,4,5,,4,4,5,,,,,very_satisfied,1,will_definitely_recommend,7455,1,7454,other,480664,"",Somerset KY,10,173.190.11.34
36889,2018-10-07T21:49:28Z,2018-08-02,2018-08-09,Disney's Coronado Springs Resort,ORL009,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,4,1,3,,4,2,,5,1,1,3,1,,5,4,1,3,,,5,5,5,5,5,5,5,4,,5,5,3,4,4,4,,,,,very_satisfied,1,will_definitely_recommend,4252,1,?,two_queen,539686,F10|F14|F44,"Trail Creek,IN",4,73.50.115.168
36890,2018-10-07T21:49:31Z,2018-08-02,2018-08-09,Disney's Coronado Springs Resort,ORL009,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,4,1,3,,4,2,,5,1,1,3,1,,5,4,1,3,,,5,5,5,5,5,5,5,4,,5,5,3,4,4,4,,,,,very_satisfied,1,will_definitely_recommend,4252,1,?,two_queen,539686,F10|F14|F44,"Trail Creek,IN",4,73.50.115.168
36891,2018-10-07T22:25:34Z,2018-09-15,2018-09-18,Disney's Coronado Springs Resort,ORL009,,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,,4,,,,2,,,5,,,,,,,3,,1,,,5,5,5,5,3,5,4,3,4,4,5,3,4,4,5,,4,0,3,very_satisfied,1,will_definitely_recommend,23??,0,,two_queen,628590,F30|M31,"Dayton, Ohio",5,107.219.176.74
36892,2018-10-07T23:31:58Z,2018-09-23,2018-10-04,Disney's Pop Century Resort,ORL013,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,5,1,1,1,4,1,1,5,1,1,3,1,,5,1,1,5,,,5,3,4,5,4,3,5,5,1,5,5,4,3,3,3,4,4,,,very_satisfied,1,will_definitely_recommend,9337,0,,king_murphy,104584,"",Cartersville,17,24.98.142.114
36893,2018-10-08T00:13:14Z,2018-09-22,2018-09-22,Disney's Pop Century Resort,ORL013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,,,1,,,4,3,,,,,,,,2,,,4,4,3,5,4,3,5,4,3,4,3,2,3,3,4,,,,,somewhat_dissatisfied,0,probably_wont_recommend,4310,0,,two_queen,624045,F1|M4|M31,Douglassville,1,75.97.119.181
36894,2018-10-08T00:20:17Z,2018-09-30,2018-10-04,Disney's Art of Animation Resort,ORL242,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263857,"",,1,100.0.88.209
36895,2018-10-08T01:20:53Z,2018-09-29,2018-09-29,Disney's Saratoga Springs Resort & Spa,ORL016,,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,,3,1,5,1,1,1,1,4,3,4,3,1,,5,3,1,3,,,5,3,2,1,3,4,5,5,5,4,5,4,,,4,,,,,very_satisfied,1,netural,9514,1,,king,80410,M63,"Fort Worth, TX",30,45.16.7.183
36896,2018-10-08T02:09:36Z,2018-10-03,2018-10-03,Disney's Animal Kingdom Lodge - Jambo House,ORL002,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Sleep Inn and Suites,5,1,4,,5,1,,4,,,4,2,,3,,,5,,,5,4,5,5,,,,3,,4,5,,4,3,3,,5,,,very_satisfied,1,may_recommend,,0,,two_queen,139759,F51|M61,"Granville, NY",35,66.67.113.90
36897,2018-10-08T12:45:39Z,2018-09-29,2018-10-05,Disney's All-Star Sports Resort,ORL001,,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,,5,1,2,1,3,1,1,5,4,1,3,1,,5,3,1,1,,,3,3,4,4,4,5,4,5,5,5,3,2,3,3,4,,,,,somewhat_satisfied,1,netural,9159,1,9158,two_double,403532,"",,5,173.15.45.20
36898,2018-10-08T12:45:45Z,2018-09-29,2018-10-05,Disney's All-Star Sports Resort,ORL001,,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,,5,1,2,1,3,1,1,5,4,1,3,1,,5,3,1,1,,,3,3,4,4,4,5,4,5,5,5,3,2,3,3,4,,,,,somewhat_satisfied,1,netural,9159,1,9158,two_double,403532,"",,5,173.15.45.20
36899,2018-10-08T13:11:49Z,2018-09-29,2018-10-05,Disney's Polynesian Villas & Bungalows,ORL245,,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,5,2,,,,,,,3,,,4,1,,,,,4,5,5,5,5,4,5,5,,3,4,5,2,2,5,5,4,,,somewhat_satisfied,1,may_recommend,1904,1,,queen_daybed,423333,F2|F8|F38,"Knoxville, TN",14,73.108.199.167
36901,2018-10-08T13:19:29Z,2018-10-03,2018-10-07,Disney's Polynesian Villas & Bungalows,ORL245,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,3,3,5,5,1,4,1,5,1,3,4,5,,3,4,1,5,,,5,5,5,5,,,,4,,3,5,,,,4,,,,,very_satisfied,1,will_definitely_recommend,2008,,,king,13613,F53,Hoboken NJ,25,24.38.219.204
36902,2018-10-08T13:21:38Z,2018-09-23,2018-10-05,Disney's Old Key West Resort,ORL011,,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,"We had my in-laws DVC points for OKW, so we did not get to 'pick' our resort location.",,1,2,2,4,3,4,5,3,3,2,2,4,3,2,3,,,,,somewhat_dissatisfied,0,probably_wont_recommend,1625,1,Not sure,two_queen,389515,F1|F4|F32,Minneapolis,3,68.46.42.7
36903,2018-10-08T13:40:03Z,2018-09-28,2018-10-03,Disney's Saratoga Springs Resort & Spa,ORL016,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,4,4,4,1,2,3,4,3,1,2,3,3,,5,4,4,4,,,5,5,4,5,4,4,4,3,2,4,4,2,3,4,4,2,3,,,very_satisfied,1,will_definitely_recommend,5123,1,,other,556146,"",Atlanta,10,207.242.202.115
36904,2018-10-08T13:53:55Z,2018-08-30,2018-10-05,Disney's Polynesian Village Resort,ORL012,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,5,4,5,1,4,5,5,5,5,2,3,3,,4,4,1,4,,,5,5,5,5,5,4,5,4,5,5,5,4,4,4,5,,,,,very_satisfied,1,will_definitely_recommend,3825,1,3824,two_queens_daybed,628687,F45|F65|M65,"Whitesboro, NY",20,74.79.67.217
36905,2018-10-08T13:54:31Z,2018-09-28,2018-10-05,Disney's Old Key West Resort,ORL011,,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,3,2,4,2,1,2,2,5,4,5,4,5,,5,4,4,3,,,5,5,5,4,5,4,5,4,5,5,5,5,3,3,4,,4,,,very_satisfied,1,will_definitely_recommend,1522,0,,suite,319796,F4|F5|F10|F47|M9|M28|M30|M56,"Fort Smith, AR",5,70.178.65.140
36906,2018-10-08T13:57:29Z,2018-10-05,2018-10-05,Disney's Polynesian Village Resort,ORL012,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,holiday inn express,5,3,5,1,4,4,1,5,5,1,3,1,,1,4,1,5,,,5,5,4,5,3,4,4,4,5,4,5,,4,4,5,1,4,,,very_satisfied,1,will_definitely_recommend,1814,1,1815,king,456668,"","New Prague,MN  56071",20,206.146.78.36
36907,2018-10-08T14:15:09Z,2018-09-28,2018-10-05,Disney's All-Star Music Resort,ORL236,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,3,1,1,1,1,2,2,2,3,5,,2,1,1,4,,,4,4,5,3,4,4,4,3,4,2,4,4,4,3,2,3,3,,,somewhat_dissatisfied,0,netural,9606,0,,suite,597690,F5|F5|F34|F36|F54|F71|M34|M37|M53,"Shamong, NJ",4,216.142.49.101
36908,2018-10-08T14:19:14Z,2018-09-29,2018-10-05,Disney's Coronado Springs Resort,ORL009,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,5,1,5,5,5,5,5,1,3,3,,3,3,1,5,,,4,4,5,5,3,5,5,3,5,5,5,3,4,4,1,,,,,neither,0,probably_wont_recommend,4351,1,,two_queen,,"",Navarre Florida. ,25,173.29.74.138
36909,2018-10-08T14:36:53Z,2018-09-30,2018-10-07,Bay Lake Tower at Disney's Contemporary Resort,ORL239,,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Sheraton, Westin",5,,4,,,,,3,2,1,,,,,,,,,,4,3,3,4,2,4,2,3,4,3,4,3,4,3,3,,,,,somewhat_satisfied,1,may_recommend,8106,1,,queen_daybed,585310,M3|M42,Toronto ON,2,99.246.106.102
36912,2018-10-08T15:33:02Z,2018-09-30,2018-10-05,Disney's BoardWalk Villas,ORL006,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,2,1,5,1,3,3,3,4,3,,3,2,,4,4,4,3,,,5,4,4,4,4,4,5,5,5,5,5,5,3,3,5,,5,,,very_satisfied,1,will_definitely_recommend,4011,1,4013,suite,622170,"","Furlong,PA",6,96.227.222.183
36913,2018-10-08T15:37:35Z,2018-09-27,2018-10-04,Disney's Polynesian Village Resort,ORL012,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,5,,,,,3,,,,,,1,2,,4,,,5,5,4,4,5,4,5,4,,5,5,4,5,4,5,,,,,very_satisfied,1,will_definitely_recommend,4039,1,4040,two_queens_murphy,623120,"","Greenville, SC",10,107.200.6.215
36914,2018-10-08T15:45:26Z,2018-10-04,2018-10-07,Hilton Orlando Buena Vista Palace – Disney Springs Area,ORL234,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,4,,,,,,,3,,,2,Company Paid for hotel this trip,5,5,4,4,4,5,3,4,3,1,3,3,3,3,3,3,3,3,,,very_satisfied,1,may_recommend,4237,1,4236,two_queen,577849,"","Kimberly, AL",1,38.104.88.138
36915,2018-10-08T16:34:23Z,2018-09-15,2018-09-22,Disney's All-Star Sports Resort,ORL001,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,5,1,2,2,1,5,5,1,3,1,,3,1,1,5,,,4,4,4,4,3,3,4,5,5,4,3,3,2,2,4,,,,,somewhat_satisfied,1,may_recommend,1215,1,1217,two_double,528258,F2|F4|F32|F59|M34|M61,"Farr West, UT",8,67.2.36.70
36917,2018-10-08T17:56:17Z,2018-09-24,2018-10-05,Disney's Pop Century Resort,ORL013,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comfort Suites,5,1,,,4,,,,,,,,,3,4,,2,,,5,4,5,5,4,4,5,5,,5,5,,5,5,5,,,,,very_satisfied,1,will_definitely_recommend,8413,0,,two_queen,274623,M44|M66,"Acworth, GA",15,71.56.31.41
36918,2018-10-08T18:23:39Z,2018-09-26,2018-09-30,Disney's Pop Century Resort,ORL013,Also stayed at Wilderness Lodge,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,4,2,3,2,3,3,1,3,3,2,3,1,,3,3,2,3,,,4,4,3,3,3,3,3,3,3,4,5,3,3,3,4,2,2,,,somewhat_satisfied,0,netural,433,0,,king_murphy,611191,F66|M73,"Vancouver, BC",3,99.199.109.5
36919,2018-10-08T19:27:29Z,2018-09-30,2018-10-06,Disney's Old Key West Resort,ORL011,,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,2,2,4,1,1,1,1,5,1,5,5,3,,4,3,3,3,,,5,5,5,5,3,5,5,1,5,3,5,4,,,4,,4,,,very_satisfied,0,will_definitely_recommend,4021,1,4020,other,640259,"",,3,68.2.150.21
36920,2018-10-08T19:34:03Z,2018-09-27,2018-10-05,Disney's Saratoga Springs Resort & Spa,ORL016,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Country inn and suites,1,1,5,1,4,1,1,5,4,5,3,5,,1,1,1,5,,,4,4,5,5,5,5,5,5,5,5,5,4,3,3,4,4,,,,very_satisfied,1,will_definitely_recommend,1732,1,1730,other,148991,M70,Charlotte ,15,174.78.193.199
